"Date","Shift","Name","Amount","day_of_week","tip_month","avg_tip_per_employee","avg_tip_per_shift","avg_tip_per_day","avg_tip_per_day_and_shift","avg_tip_per_month","avg_tip_per_month_and_shift","total_earned_per_employee","total_earned_per_emp_day","total_earned_day","total_earned_day_and_shift","total_earned_month","total_earned_month_and_shift"
"2022-05-01","lunch","employee B",59.0,"Sunday   ","May      ",72.22,80.65,66.34,77.59,66.83,83.02,11555.03,3809.51,19836.01,12104.44,9824.63,4566.14
"2022-05-01","lunch","employee G",56.73,"Sunday   ","May      ",53.24,80.65,66.34,77.59,66.83,83.02,4738.27,1397.02,19836.01,12104.44,9824.63,4566.14
"2022-05-01","lunch","employee J",53.89,"Sunday   ","May      ",70.5,80.65,66.34,77.59,66.83,83.02,22279.25,3662.83,19836.01,12104.44,9824.63,4566.14
"2022-05-01","lunch","employee M",79.42,"Sunday   ","May      ",74.79,80.65,66.34,77.59,66.83,83.02,673.08,144.82,19836.01,12104.44,9824.63,4566.14
"2022-05-01","dinner","employee G",46.22,"Sunday   ","May      ",53.24,60.79,66.34,54.07,66.83,57.16,4738.27,1397.02,19836.01,7731.57,9824.63,5258.49
"2022-05-01","dinner","employee J",46.22,"Sunday   ","May      ",70.5,60.79,66.34,54.07,66.83,57.16,22279.25,3662.83,19836.01,7731.57,9824.63,5258.49
"2022-05-01","dinner","employee M",46.22,"Sunday   ","May      ",74.79,60.79,66.34,54.07,66.83,57.16,673.08,144.82,19836.01,7731.57,9824.63,5258.49
"2022-05-02","lunch","employee J",79.26,"Monday   ","May      ",70.5,80.65,75.87,96.27,66.83,83.02,22279.25,2212.17,14718.5,5679.73,9824.63,4566.14
"2022-05-02","dinner","employee G",43.64,"Monday   ","May      ",53.24,60.79,75.87,66.95,66.83,57.16,4738.27,594.42,14718.5,9038.77,9824.63,5258.49
"2022-05-02","dinner","employee J",56.12,"Monday   ","May      ",70.5,60.79,75.87,66.95,66.83,57.16,22279.25,2212.17,14718.5,9038.77,9824.63,5258.49
"2022-05-02","dinner","employee N",56.12,"Monday   ","May      ",63.49,60.79,75.87,66.95,66.83,57.16,698.4,155.12,14718.5,9038.77,9824.63,5258.49
"2022-05-03","lunch","employee A",86.32,"Tuesday  ","May      ",82.09,80.65,64.66,84.52,66.83,83.02,13380.42,4441.37,11768.14,4310.56,9824.63,4566.14
"2022-05-03","dinner","employee A",39.6,"Tuesday  ","May      ",82.09,60.79,64.66,56.93,66.83,57.16,13380.42,4441.37,11768.14,7457.58,9824.63,5258.49
"2022-05-03","dinner","employee G",30.78,"Tuesday  ","May      ",53.24,60.79,64.66,56.93,66.83,57.16,4738.27,536.42,11768.14,7457.58,9824.63,5258.49
"2022-05-03","dinner","employee I",30.79,"Tuesday  ","May      ",56.58,60.79,64.66,56.93,66.83,57.16,6053.62,1015.01,11768.14,7457.58,9824.63,5258.49
"2022-05-04","lunch","employee A",78.52,"Wednesday","May      ",82.09,80.65,62.84,73.77,66.83,83.02,13380.42,1638.94,11687.92,4131.12,9824.63,4566.14
"2022-05-04","dinner","employee A",72.61,"Wednesday","May      ",82.09,60.79,62.84,58.13,66.83,57.16,13380.42,1638.94,11687.92,7556.8,9824.63,5258.49
"2022-05-04","dinner","employee I",24.21,"Wednesday","May      ",56.58,60.79,62.84,58.13,66.83,57.16,6053.62,928.89,11687.92,7556.8,9824.63,5258.49
"2022-05-04","dinner","employee M",72.61,"Wednesday","May      ",74.79,60.79,62.84,58.13,66.83,57.16,673.08,72.61,11687.92,7556.8,9824.63,5258.49
"2022-05-05","lunch","employee L",116.1,"Thursday ","May      ",75.64,80.65,62.68,78.74,66.83,83.02,16035.22,2310.77,12098.13,4172.99,9824.63,4566.14
"2022-05-05","dinner","employee A",45.08,"Thursday ","May      ",82.09,60.79,62.68,56.61,66.83,57.16,13380.42,953.02,12098.13,7925.14,9824.63,5258.49
"2022-05-05","dinner","employee G",35.06,"Thursday ","May      ",53.24,60.79,62.68,56.61,66.83,57.16,4738.27,490.07,12098.13,7925.14,9824.63,5258.49
"2022-05-05","dinner","employee J",40.07,"Thursday ","May      ",70.5,60.79,62.68,56.61,66.83,57.16,22279.25,2897.08,12098.13,7925.14,9824.63,5258.49
"2022-05-06","lunch","employee J",137.16,"Friday   ","May      ",70.5,80.65,73.25,75.79,66.83,83.02,22279.25,3485.69,15821.95,5305.62,9824.63,4566.14
"2022-05-06","dinner","employee B",114.57,"Friday   ","May      ",72.22,60.79,73.25,72.03,66.83,57.16,11555.03,2479.75,15821.95,10516.33,9824.63,5258.49
"2022-05-06","dinner","employee I",89.09,"Friday   ","May      ",56.58,60.79,73.25,72.03,66.83,57.16,6053.62,913.21,15821.95,10516.33,9824.63,5258.49
"2022-05-06","dinner","employee M",114.57,"Friday   ","May      ",74.79,60.79,73.25,72.03,66.83,57.16,673.08,162.61,15821.95,10516.33,9824.63,5258.49
"2022-05-07","lunch","employee B",134.12,"Saturday ","May      ",72.22,80.65,70.9,81.94,66.83,83.02,11555.03,3892.1,20701.41,11717.21,9824.63,4566.14
"2022-05-07","lunch","employee G",95.79,"Saturday ","May      ",53.24,80.65,70.9,81.94,66.83,83.02,4738.27,1224.28,20701.41,11717.21,9824.63,4566.14
"2022-05-07","lunch","employee L",95.79,"Saturday ","May      ",75.64,80.65,70.9,81.94,66.83,83.02,16035.22,4721.92,20701.41,11717.21,9824.63,4566.14
"2022-05-07","dinner","employee I",49.27,"Saturday ","May      ",56.58,60.79,70.9,60.3,66.83,57.16,6053.62,386.81,20701.41,8984.2,9824.63,5258.49
"2022-05-07","dinner","employee J",63.35,"Saturday ","May      ",70.5,60.79,70.9,60.3,66.83,57.16,22279.25,3258.31,20701.41,8984.2,9824.63,5258.49
"2022-05-07","dinner","employee L",63.35,"Saturday ","May      ",75.64,60.79,70.9,60.3,66.83,57.16,16035.22,4721.92,20701.41,8984.2,9824.63,5258.49
"2022-05-08","lunch","employee B",59.38,"Sunday   ","May      ",72.22,80.65,66.34,77.59,66.83,83.02,11555.03,3809.51,19836.01,12104.44,9824.63,4566.14
"2022-05-08","lunch","employee G",59.38,"Sunday   ","May      ",53.24,80.65,66.34,77.59,66.83,83.02,4738.27,1397.02,19836.01,12104.44,9824.63,4566.14
"2022-05-08","lunch","employee J",55.46,"Sunday   ","May      ",70.5,80.65,66.34,77.59,66.83,83.02,22279.25,3662.83,19836.01,12104.44,9824.63,4566.14
"2022-05-08","lunch","employee L",83.13,"Sunday   ","May      ",75.64,80.65,66.34,77.59,66.83,83.02,16035.22,4506.54,19836.01,12104.44,9824.63,4566.14
"2022-05-08","dinner","employee B",89.5,"Sunday   ","May      ",72.22,60.79,66.34,54.07,66.83,57.16,11555.03,3809.51,19836.01,7731.57,9824.63,5258.49
"2022-05-08","dinner","employee G",89.5,"Sunday   ","May      ",53.24,60.79,66.34,54.07,66.83,57.16,4738.27,1397.02,19836.01,7731.57,9824.63,5258.49
"2022-05-08","dinner","employee L",69.63,"Sunday   ","May      ",75.64,60.79,66.34,54.07,66.83,57.16,16035.22,4506.54,19836.01,7731.57,9824.63,5258.49
"2022-05-09","lunch","employee J",85.39,"Monday   ","May      ",70.5,80.65,75.87,96.27,66.83,83.02,22279.25,2212.17,14718.5,5679.73,9824.63,4566.14
"2022-05-09","dinner","employee A",76.67,"Monday   ","May      ",82.09,60.79,75.87,66.95,66.83,57.16,13380.42,5255.94,14718.5,9038.77,9824.63,5258.49
"2022-05-09","dinner","employee G",51.15,"Monday   ","May      ",53.24,60.79,75.87,66.95,66.83,57.16,4738.27,594.42,14718.5,9038.77,9824.63,5258.49
"2022-05-09","dinner","employee J",68.2,"Monday   ","May      ",70.5,60.79,75.87,66.95,66.83,57.16,22279.25,2212.17,14718.5,9038.77,9824.63,5258.49
"2022-05-10","lunch","employee A",132.62,"Tuesday  ","May      ",82.09,80.65,64.66,84.52,66.83,83.02,13380.42,4441.37,11768.14,4310.56,9824.63,4566.14
"2022-05-10","dinner","employee I",52.21,"Tuesday  ","May      ",56.58,60.79,64.66,56.93,66.83,57.16,6053.62,1015.01,11768.14,7457.58,9824.63,5258.49
"2022-05-10","dinner","employee J",67.13,"Tuesday  ","May      ",70.5,60.79,64.66,56.93,66.83,57.16,22279.25,2918.12,11768.14,7457.58,9824.63,5258.49
"2022-05-11","lunch","employee A",128.69,"Wednesday","May      ",82.09,80.65,62.84,73.77,66.83,83.02,13380.42,1638.94,11687.92,4131.12,9824.63,4566.14
"2022-05-11","dinner","employee A",63.09,"Wednesday","May      ",82.09,60.79,62.84,58.13,66.83,57.16,13380.42,1638.94,11687.92,7556.8,9824.63,5258.49
"2022-05-11","dinner","employee I",49.07,"Wednesday","May      ",56.58,60.79,62.84,58.13,66.83,57.16,6053.62,928.89,11687.92,7556.8,9824.63,5258.49
"2022-05-11","dinner","employee J",35.06,"Wednesday","May      ",70.5,60.79,62.84,58.13,66.83,57.16,22279.25,3845.05,11687.92,7556.8,9824.63,5258.49
"2022-05-12","lunch","employee L",112.17,"Thursday ","May      ",75.64,80.65,62.68,78.74,66.83,83.02,16035.22,2310.77,12098.13,4172.99,9824.63,4566.14
"2022-05-12","dinner","employee A",60.49,"Thursday ","May      ",82.09,60.79,62.68,56.61,66.83,57.16,13380.42,953.02,12098.13,7925.14,9824.63,5258.49
"2022-05-12","dinner","employee I",60.49,"Thursday ","May      ",56.58,60.79,62.68,56.61,66.83,57.16,6053.62,930.78,12098.13,7925.14,9824.63,5258.49
"2022-05-12","dinner","employee J",77.78,"Thursday ","May      ",70.5,60.79,62.68,56.61,66.83,57.16,22279.25,2897.08,12098.13,7925.14,9824.63,5258.49
"2022-05-12","dinner","employee L",17.28,"Thursday ","May      ",75.64,60.79,62.68,56.61,66.83,57.16,16035.22,2310.77,12098.13,7925.14,9824.63,5258.49
"2022-05-13","lunch","employee B",136.45,"Friday   ","May      ",72.22,80.65,73.25,75.79,66.83,83.02,11555.03,2479.75,15821.95,5305.62,9824.63,4566.14
"2022-05-13","dinner","employee G",44.25,"Friday   ","May      ",53.24,60.79,73.25,72.03,66.83,57.16,4738.27,147.12,15821.95,10516.33,9824.63,5258.49
"2022-05-13","dinner","employee J",99.55,"Friday   ","May      ",70.5,60.79,73.25,72.03,66.83,57.16,22279.25,3485.69,15821.95,10516.33,9824.63,5258.49
"2022-05-13","dinner","employee L",99.55,"Friday   ","May      ",75.64,60.79,73.25,72.03,66.83,57.16,16035.22,3977.0,15821.95,10516.33,9824.63,5258.49
"2022-05-14","lunch","employee B",48.82,"Saturday ","May      ",72.22,80.65,70.9,81.94,66.83,83.02,11555.03,3892.1,20701.41,11717.21,9824.63,4566.14
"2022-05-14","lunch","employee L",69.75,"Saturday ","May      ",75.64,80.65,70.9,81.94,66.83,83.02,16035.22,4721.92,20701.41,11717.21,9824.63,4566.14
"2022-05-14","lunch","employee P",69.75,"Saturday ","May      ",61.77,80.65,70.9,81.94,66.83,83.02,4138.85,641.06,20701.41,11717.21,9824.63,4566.14
"2022-05-14","dinner","employee G",33.15,"Saturday ","May      ",53.24,60.79,70.9,60.3,66.83,57.16,4738.27,1224.28,20701.41,8984.2,9824.63,5258.49
"2022-05-14","dinner","employee J",59.66,"Saturday ","May      ",70.5,60.79,70.9,60.3,66.83,57.16,22279.25,3258.31,20701.41,8984.2,9824.63,5258.49
"2022-05-14","dinner","employee L",59.66,"Saturday ","May      ",75.64,60.79,70.9,60.3,66.83,57.16,16035.22,4721.92,20701.41,8984.2,9824.63,5258.49
"2022-05-14","dinner","employee P",59.66,"Saturday ","May      ",61.77,60.79,70.9,60.3,66.83,57.16,4138.85,641.06,20701.41,8984.2,9824.63,5258.49
"2022-05-15","lunch","employee B",53.9,"Sunday   ","May      ",72.22,80.65,66.34,77.59,66.83,83.02,11555.03,3809.51,19836.01,12104.44,9824.63,4566.14
"2022-05-15","lunch","employee G",37.73,"Sunday   ","May      ",53.24,80.65,66.34,77.59,66.83,83.02,4738.27,1397.02,19836.01,12104.44,9824.63,4566.14
"2022-05-15","lunch","employee J",53.9,"Sunday   ","May      ",70.5,80.65,66.34,77.59,66.83,83.02,22279.25,3662.83,19836.01,12104.44,9824.63,4566.14
"2022-05-15","lunch","employee L",75.47,"Sunday   ","May      ",75.64,80.65,66.34,77.59,66.83,83.02,16035.22,4506.54,19836.01,12104.44,9824.63,4566.14
"2022-05-15","dinner","employee L",30.14,"Sunday   ","May      ",75.64,60.79,66.34,54.07,66.83,57.16,16035.22,4506.54,19836.01,7731.57,9824.63,5258.49
"2022-05-15","dinner","employee M",19.18,"Sunday   ","May      ",74.79,60.79,66.34,54.07,66.83,57.16,673.08,144.82,19836.01,7731.57,9824.63,5258.49
"2022-05-15","dinner","employee P",16.44,"Sunday   ","May      ",61.77,60.79,66.34,54.07,66.83,57.16,4138.85,629.73,19836.01,7731.57,9824.63,5258.49
"2022-05-16","lunch","employee J",97.93,"Monday   ","May      ",70.5,80.65,75.87,96.27,66.83,83.02,22279.25,2212.17,14718.5,5679.73,9824.63,4566.14
"2022-05-16","dinner","employee A",132.09,"Monday   ","May      ",82.09,60.79,75.87,66.95,66.83,57.16,13380.42,5255.94,14718.5,9038.77,9824.63,5258.49
"2022-05-16","dinner","employee I",102.76,"Monday   ","May      ",56.58,60.79,75.87,66.95,66.83,57.16,6053.62,1283.33,14718.5,9038.77,9824.63,5258.49
"2022-05-17","lunch","employee A",134.11,"Tuesday  ","May      ",82.09,80.65,64.66,84.52,66.83,83.02,13380.42,4441.37,11768.14,4310.56,9824.63,4566.14
"2022-05-17","dinner","employee I",32.13,"Tuesday  ","May      ",56.58,60.79,64.66,56.93,66.83,57.16,6053.62,1015.01,11768.14,7457.58,9824.63,5258.49
"2022-05-17","dinner","employee J",41.31,"Tuesday  ","May      ",70.5,60.79,64.66,56.93,66.83,57.16,22279.25,2918.12,11768.14,7457.58,9824.63,5258.49
"2022-05-17","dinner","employee P",41.31,"Tuesday  ","May      ",61.77,60.79,64.66,56.93,66.83,57.16,4138.85,475.22,11768.14,7457.58,9824.63,5258.49
"2022-05-18","lunch","employee A",112.96,"Wednesday","May      ",82.09,80.65,62.84,73.77,66.83,83.02,13380.42,1638.94,11687.92,4131.12,9824.63,4566.14
"2022-05-18","dinner","employee A",47.83,"Wednesday","May      ",82.09,60.79,62.84,58.13,66.83,57.16,13380.42,1638.94,11687.92,7556.8,9824.63,5258.49
"2022-05-18","dinner","employee G",21.26,"Wednesday","May      ",53.24,60.79,62.84,58.13,66.83,57.16,4738.27,348.94,11687.92,7556.8,9824.63,5258.49
"2022-05-18","dinner","employee P",47.84,"Wednesday","May      ",61.77,60.79,62.84,58.13,66.83,57.16,4138.85,643.88,11687.92,7556.8,9824.63,5258.49
"2022-05-19","lunch","employee L",66.38,"Thursday ","May      ",75.64,80.65,62.68,78.74,66.83,83.02,16035.22,2310.77,12098.13,4172.99,9824.63,4566.14
"2022-05-19","dinner","employee A",64.67,"Thursday ","May      ",82.09,60.79,62.68,56.61,66.83,57.16,13380.42,953.02,12098.13,7925.14,9824.63,5258.49
"2022-05-19","dinner","employee L",64.68,"Thursday ","May      ",75.64,60.79,62.68,56.61,66.83,57.16,16035.22,2310.77,12098.13,7925.14,9824.63,5258.49
"2022-05-19","dinner","employee P",43.11,"Thursday ","May      ",61.77,60.79,62.68,56.61,66.83,57.16,4138.85,785.62,12098.13,7925.14,9824.63,5258.49
"2022-05-20","lunch","employee B",42.57,"Friday   ","May      ",72.22,80.65,73.25,75.79,66.83,83.02,11555.03,2479.75,15821.95,5305.62,9824.63,4566.14
"2022-05-20","lunch","employee P",33.1,"Friday   ","May      ",61.77,80.65,73.25,75.79,66.83,83.02,4138.85,310.65,15821.95,5305.62,9824.63,4566.14
"2022-05-20","dinner","employee B",43.34,"Friday   ","May      ",72.22,60.79,73.25,72.03,66.83,57.16,11555.03,2479.75,15821.95,10516.33,9824.63,5258.49
"2022-05-20","dinner","employee I",33.73,"Friday   ","May      ",56.58,60.79,73.25,72.03,66.83,57.16,6053.62,913.21,15821.95,10516.33,9824.63,5258.49
"2022-05-20","dinner","employee L",33.72,"Friday   ","May      ",75.64,60.79,73.25,72.03,66.83,57.16,16035.22,3977.0,15821.95,10516.33,9824.63,5258.49
"2022-05-21","lunch","employee B",97.65,"Saturday ","May      ",72.22,80.65,70.9,81.94,66.83,83.02,11555.03,3892.1,20701.41,11717.21,9824.63,4566.14
"2022-05-21","lunch","employee L",69.75,"Saturday ","May      ",75.64,80.65,70.9,81.94,66.83,83.02,16035.22,4721.92,20701.41,11717.21,9824.63,4566.14
"2022-05-21","lunch","employee P",52.36,"Saturday ","May      ",61.77,80.65,70.9,81.94,66.83,83.02,4138.85,641.06,20701.41,11717.21,9824.63,4566.14
"2022-05-21","dinner","employee A",60.26,"Saturday ","May      ",82.09,60.79,70.9,60.3,66.83,57.16,13380.42,369.93,20701.41,8984.2,9824.63,5258.49
"2022-05-21","dinner","employee I",45.71,"Saturday ","May      ",56.58,60.79,70.9,60.3,66.83,57.16,6053.62,386.81,20701.41,8984.2,9824.63,5258.49
"2022-05-21","dinner","employee L",60.26,"Saturday ","May      ",75.64,60.79,70.9,60.3,66.83,57.16,16035.22,4721.92,20701.41,8984.2,9824.63,5258.49
"2022-05-22","lunch","employee B",94.65,"Sunday   ","May      ",72.22,80.65,66.34,77.59,66.83,83.02,11555.03,3809.51,19836.01,12104.44,9824.63,4566.14
"2022-05-22","lunch","employee L",104.12,"Sunday   ","May      ",75.64,80.65,66.34,77.59,66.83,83.02,16035.22,4506.54,19836.01,12104.44,9824.63,4566.14
"2022-05-22","lunch","employee P",70.96,"Sunday   ","May      ",61.77,80.65,66.34,77.59,66.83,83.02,4138.85,629.73,19836.01,12104.44,9824.63,4566.14
"2022-05-22","dinner","employee B",51.84,"Sunday   ","May      ",72.22,60.79,66.34,54.07,66.83,57.16,11555.03,3809.51,19836.01,7731.57,9824.63,5258.49
"2022-05-22","dinner","employee G",66.64,"Sunday   ","May      ",53.24,60.79,66.34,54.07,66.83,57.16,4738.27,1397.02,19836.01,7731.57,9824.63,5258.49
"2022-05-22","dinner","employee L",66.64,"Sunday   ","May      ",75.64,60.79,66.34,54.07,66.83,57.16,16035.22,4506.54,19836.01,7731.57,9824.63,5258.49
"2022-05-23","lunch","employee A",78.63,"Monday   ","May      ",82.09,80.65,75.87,96.27,66.83,83.02,13380.42,5255.94,14718.5,5679.73,9824.63,4566.14
"2022-05-23","dinner","employee A",52.12,"Monday   ","May      ",82.09,60.79,75.87,66.95,66.83,57.16,13380.42,5255.94,14718.5,9038.77,9824.63,5258.49
"2022-05-23","dinner","employee I",41.3,"Monday   ","May      ",56.58,60.79,75.87,66.95,66.83,57.16,6053.62,1283.33,14718.5,9038.77,9824.63,5258.49
"2022-05-23","dinner","employee P",53.12,"Monday   ","May      ",61.77,60.79,75.87,66.95,66.83,57.16,4138.85,652.69,14718.5,9038.77,9824.63,5258.49
"2022-05-24","lunch","employee A",99.84,"Tuesday  ","May      ",82.09,80.65,64.66,84.52,66.83,83.02,13380.42,4441.37,11768.14,4310.56,9824.63,4566.14
"2022-05-24","dinner","employee A",77.62,"Tuesday  ","May      ",82.09,60.79,64.66,56.93,66.83,57.16,13380.42,4441.37,11768.14,7457.58,9824.63,5258.49
"2022-05-24","dinner","employee J",77.62,"Tuesday  ","May      ",70.5,60.79,64.66,56.93,66.83,57.16,22279.25,2918.12,11768.14,7457.58,9824.63,5258.49
"2022-05-25","lunch","employee A",72.65,"Wednesday","May      ",82.09,80.65,62.84,73.77,66.83,83.02,13380.42,1638.94,11687.92,4131.12,9824.63,4566.14
"2022-05-25","dinner","employee I",51.19,"Wednesday","May      ",56.58,60.79,62.84,58.13,66.83,57.16,6053.62,928.89,11687.92,7556.8,9824.63,5258.49
"2022-05-25","dinner","employee J",65.82,"Wednesday","May      ",70.5,60.79,62.84,58.13,66.83,57.16,22279.25,3845.05,11687.92,7556.8,9824.63,5258.49
"2022-05-25","dinner","employee P",58.51,"Wednesday","May      ",61.77,60.79,62.84,58.13,66.83,57.16,4138.85,643.88,11687.92,7556.8,9824.63,5258.49
"2022-05-26","lunch","employee L",68.85,"Thursday ","May      ",75.64,80.65,62.68,78.74,66.83,83.02,16035.22,2310.77,12098.13,4172.99,9824.63,4566.14
"2022-05-26","dinner","employee A",51.17,"Thursday ","May      ",82.09,60.79,62.68,56.61,66.83,57.16,13380.42,953.02,12098.13,7925.14,9824.63,5258.49
"2022-05-26","dinner","employee I",59.71,"Thursday ","May      ",56.58,60.79,62.68,56.61,66.83,57.16,6053.62,930.78,12098.13,7925.14,9824.63,5258.49
"2022-05-26","dinner","employee P",76.77,"Thursday ","May      ",61.77,60.79,62.68,56.61,66.83,57.16,4138.85,785.62,12098.13,7925.14,9824.63,5258.49
"2022-05-27","lunch","employee B",62.26,"Friday   ","May      ",72.22,80.65,73.25,75.79,66.83,83.02,11555.03,2479.75,15821.95,5305.62,9824.63,4566.14
"2022-05-27","lunch","employee P",53.36,"Friday   ","May      ",61.77,80.65,73.25,75.79,66.83,83.02,4138.85,310.65,15821.95,5305.62,9824.63,4566.14
"2022-05-27","dinner","employee I",59.72,"Friday   ","May      ",56.58,60.79,73.25,72.03,66.83,57.16,6053.62,913.21,15821.95,10516.33,9824.63,5258.49
"2022-05-27","dinner","employee J",68.25,"Friday   ","May      ",70.5,60.79,73.25,72.03,66.83,57.16,22279.25,3485.69,15821.95,10516.33,9824.63,5258.49
"2022-05-27","dinner","employee L",76.79,"Friday   ","May      ",75.64,60.79,73.25,72.03,66.83,57.16,16035.22,3977.0,15821.95,10516.33,9824.63,5258.49
"2022-05-28","lunch","employee B",126.63,"Saturday ","May      ",72.22,80.65,70.9,81.94,66.83,83.02,11555.03,3892.1,20701.41,11717.21,9824.63,4566.14
"2022-05-28","lunch","employee G",90.48,"Saturday ","May      ",53.24,80.65,70.9,81.94,66.83,83.02,4738.27,1224.28,20701.41,11717.21,9824.63,4566.14
"2022-05-28","lunch","employee L",90.48,"Saturday ","May      ",75.64,80.65,70.9,81.94,66.83,83.02,16035.22,4721.92,20701.41,11717.21,9824.63,4566.14
"2022-05-28","dinner","employee I",35.53,"Saturday ","May      ",56.58,60.79,70.9,60.3,66.83,57.16,6053.62,386.81,20701.41,8984.2,9824.63,5258.49
"2022-05-28","dinner","employee L",45.67,"Saturday ","May      ",75.64,60.79,70.9,60.3,66.83,57.16,16035.22,4721.92,20701.41,8984.2,9824.63,5258.49
"2022-05-28","dinner","employee P",45.67,"Saturday ","May      ",61.77,60.79,70.9,60.3,66.83,57.16,4138.85,641.06,20701.41,8984.2,9824.63,5258.49
"2022-05-29","lunch","employee B",62.58,"Sunday   ","May      ",72.22,80.65,66.34,77.59,66.83,83.02,11555.03,3809.51,19836.01,12104.44,9824.63,4566.14
"2022-05-29","lunch","employee L",56.9,"Sunday   ","May      ",75.64,80.65,66.34,77.59,66.83,83.02,16035.22,4506.54,19836.01,12104.44,9824.63,4566.14
"2022-05-29","lunch","employee P",56.9,"Sunday   ","May      ",61.77,80.65,66.34,77.59,66.83,83.02,4138.85,629.73,19836.01,12104.44,9824.63,4566.14
"2022-05-29","dinner","employee G",44.85,"Sunday   ","May      ",53.24,60.79,66.34,54.07,66.83,57.16,4738.27,1397.02,19836.01,7731.57,9824.63,5258.49
"2022-05-29","dinner","employee L",44.84,"Sunday   ","May      ",75.64,60.79,66.34,54.07,66.83,57.16,16035.22,4506.54,19836.01,7731.57,9824.63,5258.49
"2022-05-29","dinner","employee P",38.88,"Sunday   ","May      ",61.77,60.79,66.34,54.07,66.83,57.16,4138.85,629.73,19836.01,7731.57,9824.63,5258.49
"2022-05-30","lunch","employee B",126.85,"Monday   ","May      ",72.22,80.65,75.87,96.27,66.83,83.02,11555.03,291.24,14718.5,5679.73,9824.63,4566.14
"2022-05-30","lunch","employee P",101.46,"Monday   ","May      ",61.77,80.65,75.87,96.27,66.83,83.02,4138.85,652.69,14718.5,5679.73,9824.63,4566.14
"2022-05-30","dinner","employee B",76.86,"Monday   ","May      ",72.22,60.79,75.87,66.95,66.83,57.16,11555.03,291.24,14718.5,9038.77,9824.63,5258.49
